コンポジション#1

uo;	115
seaf	114
5wa	114
q34	113
fase	113
oi;	112
wa5	112
okm	111
h8o	111
34q	110
fsa	109
oiu	108
sfda	108
mil	107
arw	106
dwa	106
o8;h	105
m.k	105
3t2	103
asf	102
iuo	102
708	101
i;m	101
etw	100
sez	99
780	99
o;mi	98
q35	98
wag	94
kl/	91
ras	91
;oim	91
.m	90
mkl	90
ware	88
saef	88
0ih	87
0mi	87
5a3	86
53a	85
fwad	85
jl;k	85
csz	84
3tq	83
987	83
;ln	82
jkp	82
m;oi	82
dfz	81
wav	81
8o;	80
mip	80
897	79
98u	79
vcx	78
gzs	78
o;u	78
3ta	77
ok;	77
tas	76
era	74
lkn	73
zsg	73
few	71
aegs	71
ko	70
oiy	70
3fa	70
jlk;	69
sgd	67
tq3	67
io;	66
qt3	66
o;h	65
sfae	64
k.n	64
3rq	64
vdsa	64
/km	63
35a	62
jk/	61
kml;	61
ags	61
ilm	60
dwv	58
asd	58
dags	58
lu;i	57
fzs	57
resa	56
153	56
vdz	56
gesa	55
a5w	55
r31	55
efwa	55
l;km	55
/.k	55
/lj	54
faw	53
5aw	53
ho;i	53
hl;k	52
egsa	52
;oih	51
9u8	51
ou8	50
dvs	50
rase	50
0in	49
q3r	49
/mi	48
ilh	48
q53	47
/m.	46
ul;	46
awdf	46
32t	46
safd	46
srea	45
j;ok	44
hk;	44
n,	43
hl;i	43
lui	43
waeg	42
ages	42
lmk	42
f32	42
j/.	41
yo8	41
;8h	41
atse	41
8ou;	39
y08	38
uo8	37
zfd	37
zvd	37
vz	37
nlk;	37
j;li	36
gaew	36
o8u	35
jio	35
moi	35
awf	35
fdsa	34
h8;	34
saer	34
asc	33
pmk	32
sadf	32
ni;	31
nlk/	31
yio	31
341	31
iuo;	31
no;k	31
/,	31
/l	30
sdf	30
twe	30
zse	30
uip	30
o8h	29
dsfa	29
wfda	29
wafd	29
seat	29
dgz	29
jl/i	29
235	29
liu;	28
waer	28
2t3	28
szf	28
gda	28
513	27
5q3	27
jl;i	27
o;n	27
wga	27
awr	26
ioh	26
ezf	26
ilu;	25
wef	25
/m,	25
nli/	25
ra3	25
lim;	25
jlk/	25
l/m	24
agd	24
zdg	24
zgw	24
351	24
esaf	24
dsag	24
stz	24
325	24
i0u	24
/,m	23
csv	23
gas	23
savd	22
o;im	22
nk/	22
l;h	21
8oy	21
i;h	21
qf3	21
asre	21
nkl	21
sgz	20
hi0	20
523	20
u;oi	20
atw	20
431	20
3r1	20
sfz	19
eags	19
awg	18
789	18
m/.	18
wavd	18
l;kh	18
omi;	18
ilj	18
/n	18
tsea	18
sadv	18
80h	18
m;li	17
;mk	17
gsad	17
;lih	17
wfae	17
fawd	17
/mk	17
wadv	17
q43	16
jli/	16
l;m	16
ezt	16
taes	16
iul	16
tzw	16
gaes	15
dva	15
lji	15
o;km	14
iml;	14
k./	14
saet	14
aegw	14
23r	14
nk;	14
sac	14
eats	14
l/im	14
342	13
gaw	13
l;im	13
ast	13
ml/i	13
dgzs	13
/in	13
8uo;	13
tzs	13
mil/	13
mk.	13
zfs	13
r13	12
uo;i	12
il/m	12
oiu;	12
iou	12
;ul	12
iup	11
ml/	11
ho;8	11
h;8	11
j/.k	11
avs	11
k;m	11
afs	11
wvda	11
oui;	11
vdsz	11
li;u	10
sdaf	10
ou;8	10
h0	10
zgs	10
tsae	10
o;ui	10
ewga	10
wdfa	10
asr	10
eagw	10
ul;i	9
y8o	9
ou8;	9
srz	9
twa	9
9y8	9
o;ih	9
om;	9
n.k	9
fwda	9
svda	9
mi0	9
vsa	9
zts	9
mil;	9
m,.	9
ewaf	9
wadf	8
szt	8
078	8
tsz	8
im/	8
,m.	8
sgae	8
nk.	8
zsv	8
./m	8
m./	8
35q	8
ni0	8
l;ui	8
srae	8
253	8
vas	8
zwe	8
rsz	8
dfsa	8
rzw	8
eszr	8
tase	8
8u0	8
.km	8
8u9	8
sga	8
szd	8
u89	8
h;i	8
